antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"whole milk, other vegetables",sausage,0.07483477376715811,0.09395017793594305,0.010167768174885612,0.1358695652173913,1.446187417654809,1.0,0.0031370278636650636,1.048510485910607,0.3334828003077261,0.0641025641025641,0.046266095153523,0.12204733672124976
other vegetables,pip fruit,0.1934926283680732,0.07564819522114896,0.026131164209456024,0.1350499211770888,1.7852365252374574,1.0,0.011493796084814796,1.0686764790365453,0.5453764586534179,0.10753138075313806,0.06426311459428757,0.24024001435198525
whole milk,bottled water,0.25551601423487547,0.11052364006100661,0.03436705643111337,0.13450059689614005,1.2169396232507244,1.0,0.0061264964439949506,1.027703031046754,0.23944980596694065,0.10361741263028815,0.02695626091375599,0.22272407949682804
yogurt,fruit/vegetable juice,0.13950177935943062,0.0722928317234367,0.018708693441789527,0.13411078717201164,1.855104911162777,1.0,0.008623714781438214,1.0713924535988593,0.5356744704570792,0.09689310163243811,0.06663520296325455,0.19645061158881877
rolls/buns,tropical fruit,0.18393492628368074,0.10493136756481952,0.024605998983223184,0.1337755666113875,1.274886334906004,1.0,0.005305455625342296,1.033298759460907,0.2642146494965741,0.09311273566756445,0.032225684155741924,0.18413584532119764
pastry,shopping bags,0.08896797153024912,0.09852567361464158,0.011896288764616167,0.1337142857142857,1.3571517027863778,1.0,0.0031306594394701175,1.040620099719246,0.28886217948717946,0.06774753908511871,0.03903451387322354,0.12722865988500665
root vegetables,"whole milk, yogurt",0.10899847483477376,0.05602440264361973,0.014539908490086425,0.1333955223880597,2.3810253406289785,1.0,0.008433334048402609,1.0892807754209253,0.6509673140963795,0.09662162162162162,0.08196305069868239,0.196461826529783
sausage,pastry,0.09395017793594305,0.08896797153024912,0.012506354855109304,0.13311688311688313,1.4962337662337664,1.0,0.0041477980992424834,1.0509283324669787,0.3660452551108387,0.07338902147971361,0.048460328733766246,0.13684415584415585
tropical fruit,sausage,0.10493136756481952,0.09395017793594305,0.013929842399593289,0.1327519379844961,1.4130035823349776,1.0,0.004071521745816651,1.0447412473409015,0.32655340622929646,0.07531610775151182,0.04282519471187513,0.14051016812644718
rolls/buns,root vegetables,0.18393492628368074,0.10899847483477376,0.024300965937976614,0.13211719181868434,1.2121012887469782,1.0,0.00425233950420887,1.026638063072544,0.2144270660103616,0.09046177138531415,0.025946888227406196,0.17753247650635712
tropical fruit,whipped/sour cream,0.10493136756481952,0.07168276563294357,0.013828164717844434,0.13178294573643412,1.8384188245642974,1.0,0.006306394089151219,1.069222528869199,0.5095188137733795,0.08494690818238601,0.06474099357259908,0.16234537357743692
rolls/buns,bottled water,0.18393492628368074,0.11052364006100661,0.024199288256227757,0.13156440022111662,1.1903733911450616,1.0,0.003870130669002443,1.024228348268389,0.19597390413927834,0.08954100827689991,0.0236552213276957,0.1752578210857193
root vegetables,domestic eggs,0.10899847483477376,0.06344687341128623,0.014336553126588714,0.13152985074626866,2.0730706443742823,1.0,0.007420940691723555,1.078394147908809,0.5809459987714302,0.09067524115755626,0.07269526458468703,0.17874569460390355
citrus fruit,whipped/sour cream,0.08276563294356888,0.07168276563294357,0.010879511947127605,0.13144963144963145,1.8337689720668444,1.0,0.004946642478371524,1.0688122047733861,0.49570213634437615,0.07577903682719547,0.06438194143561066,0.14161134054751076
tropical fruit,fruit/vegetable juice,0.10493136756481952,0.0722928317234367,0.013726487036095577,0.1308139534883721,1.8095010303208716,1.0,0.006140701338221996,1.0673286484519657,0.49980688401681256,0.08395522388059702,0.06308145907037918,0.16034368560494555
whole milk,pastry,0.25551601423487547,0.08896797153024912,0.033248601931875954,0.1301233585356148,1.4625865499403103,1.0,0.010515860451904824,1.0473117509352625,0.42483086872372383,0.10682783404116301,0.045174467767608424,0.25191882212495026
shopping bags,root vegetables,0.09852567361464158,0.10899847483477376,0.012811387900355872,0.13003095975232198,1.1929612772053049,1.0,0.0020722397442912276,1.0241761303500643,0.17942809878293753,0.06579634464751959,0.023605442104768545,0.1237841365925789
yogurt,pip fruit,0.13950177935943062,0.07564819522114896,0.017996949669547534,0.12900874635568513,1.70537771560237,1.0,0.007443891830867678,1.0612641641477687,0.48067460150565666,0.09128416709644145,0.05772753496954826,0.18345598608106836
tropical fruit,shopping bags,0.10493136756481952,0.09852567361464158,0.013523131672597865,0.12887596899224807,1.308044535643715,1.0,0.0031846979999684694,1.034840383570289,0.2631083559176256,0.07119914346895075,0.0336673984929799,0.1330654354765162
bottled water,fruit/vegetable juice,0.11052364006100661,0.0722928317234367,0.014234875444839857,0.12879484820607176,1.7815714938209786,1.0,0.0062448085324478195,1.0648550073037215,0.4932090600300477,0.08443908323281062,0.060905012287014004,0.16285030736604572
other vegetables,bottled water,0.1934926283680732,0.11052364006100661,0.024809354346720894,0.1282186022070415,1.1601011524436553,1.0,0.0034238447345098545,1.020297476168719,0.17111585774162347,0.08885651857246904,0.019893684580047238,0.17634481168309757
sausage,bottled water,0.09395017793594305,0.11052364006100661,0.011997966446365024,0.1277056277056277,1.155459842212372,1.0,0.001614250796505328,1.0196974647439576,0.14849481406526696,0.062334918119387225,0.019316969419850085,0.11813064273965838
yogurt,pastry,0.13950177935943062,0.08896797153024912,0.017691916624300967,0.12682215743440234,1.4254810495626822,1.0,0.00528072628983205,1.043352206227461,0.3468716427559586,0.08393632416787264,0.04155088374635569,0.16283965014577262
whole milk,whipped/sour cream,0.25551601423487547,0.07168276563294357,0.032231825114387394,0.12614405093513728,1.7597542424781207,1.0,0.013915730550524943,1.0623229553572007,0.5799168833048839,0.10927266459841434,0.058666674802527394,0.28789472050302967
tropical fruit,pastry,0.10493136756481952,0.08896797153024912,0.013218098627351297,0.12596899224806202,1.415891472868217,1.0,0.003882567705214328,1.0423337620629523,0.3281660972221009,0.07315700619020822,0.04061440164728682,0.1372702104097453
citrus fruit,"root vegetables, other vegetables",0.08276563294356888,0.047381799694966954,0.010371123538383325,0.12530712530712532,2.644625702565617,1.0,0.006449538896623986,1.0890887851801923,0.6779888321585147,0.0865874363327674,0.08180121436605588,0.17209562273939957
citrus fruit,domestic eggs,0.08276563294356888,0.06344687341128623,0.010371123538383325,0.12530712530712532,1.9749929124929124,1.0,0.0051199029022077295,1.0707222542741757,0.538214753809738,0.07634730538922156,0.06605098006683068,0.1443843318843319
citrus fruit,fruit/vegetable juice,0.08276563294356888,0.0722928317234367,0.010371123538383325,0.12530712530712532,1.7333271130739487,1.0,0.004387761563510171,1.060609037889217,0.4612505461113612,0.07167955024595925,0.05714550387939254,0.13438352045946983
root vegetables,pork,0.10899847483477376,0.05765124555160142,0.01362480935434672,0.125,2.16820987654321,1.0,0.00734091151689713,1.0769700050838842,0.6047015862147667,0.08903654485049833,0.0714690332326284,0.1806657848324515
citrus fruit,"whole milk, yogurt",0.08276563294356888,0.05602440264361973,0.010269445856634469,0.12407862407862408,2.2147246239805223,1.0,0.005632550711549928,1.0776944407406641,0.597967778154603,0.07990506329113925,0.07209319989371692,0.1536908546890398
yogurt,curd,0.13950177935943062,0.05327910523640061,0.01728520589730554,0.12390670553935858,2.325615360648076,1.0,0.009852675914149298,1.0806165287983847,0.6624142460954604,0.09849362688296638,0.07460234657712293,0.22416709322769454
pastry,root vegetables,0.08896797153024912,0.10899847483477376,0.010981189628876462,0.12342857142857143,1.1323880597014926,1.0,0.0012838164229357352,1.01646197460179,0.12832754629629634,0.05872756933115824,0.016195366883487397,0.11208742004264394
bottled water,citrus fruit,0.11052364006100661,0.08276563294356888,0.013523131672597865,0.12235510579576818,1.4783322672007126,1.0,0.004375572647721468,1.045108759947946,0.3637669276070837,0.0752262443438914,0.04316178533437314,0.1428728845932158
shopping bags,pastry,0.09852567361464158,0.08896797153024912,0.011896288764616167,0.12074303405572756,1.3571517027863778,1.0,0.0031306594394701175,1.036138539421583,0.29192478323991966,0.06774753908511871,0.0348780959752322,0.12722865988500665
soda,pastry,0.17437722419928825,0.08896797153024912,0.021047280122013217,0.1206997084548105,1.3566647230320699,1.0,0.0055332922039270736,1.0360874859586358,0.318424121272697,0.0868652958455728,0.03483053935860058,0.1786355685131195
sausage,citrus fruit,0.09395017793594305,0.08276563294356888,0.01128622267412303,0.12012987012987014,1.4514462809917357,1.0,0.003510376732093783,1.04246562750325,0.34328358208955234,0.06822372464658881,0.04073575797885743,0.12824675324675328
pastry,pip fruit,0.08896797153024912,0.07564819522114896,0.010676156583629894,0.12,1.586290322580645,1.0,0.003945890104879985,1.0503997781577852,0.40569196428571425,0.06935270805812417,0.04798152018479814,0.13056451612903225
other vegetables,"whole milk, root vegetables",0.1934926283680732,0.048906964921199794,0.023182511438739197,0.11981082501313715,2.4497701954349353,1.0,0.013719374250631092,1.0805552511969891,0.7337793392962992,0.10575139146567718,0.07454986786446482,0.2969116495128056
other vegetables,shopping bags,0.1934926283680732,0.09852567361464158,0.023182511438739197,0.11981082501313715,1.21603659855955,1.0,0.004118519889307278,1.0241824734993057,0.22027861825516903,0.08623298033282904,0.023611489285382807,0.177552471330098
soda,tropical fruit,0.17437722419928825,0.10493136756481952,0.020843924758515507,0.11953352769679301,1.1391591520329063,1.0,0.002546284151127051,1.0165845726002216,0.14796047098402035,0.08064516129032258,0.016314011688965045,0.15908846927475312
whole milk,citrus fruit,0.25551601423487547,0.08276563294356888,0.030503304524656837,0.11937922801432549,1.4423767905662055,1.0,0.009355359879289413,1.0415770286546822,0.4119630337794773,0.09910802775024777,0.03991738249871314,0.24396479828234702
pastry,"whole milk, other vegetables",0.08896797153024912,0.07483477376715811,0.010574478901881037,0.11885714285714284,1.5882608695652172,1.0,0.003916580879891881,1.0499605356079593,0.4065504807692307,0.0690112806901128,0.04758325090669303,0.1300807453416149
root vegetables,"yogurt, other vegetables",0.10899847483477376,0.04341637010676157,0.012913065582104729,0.11847014925373135,2.728697700024468,1.0,0.008180747457605653,1.0851403716884143,0.7110255090075397,0.09256559766763849,0.07846023787313433,0.20794701842077667
root vegetables,butter,0.10899847483477376,0.05541433655312659,0.012913065582104729,0.11847014925373135,2.1378970970833904,1.0,0.006872987413833077,1.0715299801217442,0.5973622092171721,0.08523489932885907,0.06675499654579632,0.17574883609475558
whole milk,pip fruit,0.25551601423487547,0.07564819522114896,0.030096593797661414,0.1177875049741345,1.5570431605115762,1.0,0.010767268470691677,1.0477654873293878,0.4805436411554957,0.09996622762580208,0.04558795637670363,0.25781848366986293
root vegetables,shopping bags,0.10899847483477376,0.09852567361464158,0.012811387900355872,0.11753731343283583,1.1929612772053049,1.0,0.0020722397442912276,1.0215438455445076,0.18153709047238664,0.06579634464751959,0.021089496685307962,0.1237841365925789
whole milk,domestic eggs,0.25551601423487547,0.06344687341128623,0.029994916115912557,0.11738957421408674,1.8502026640954214,1.0,0.013783223906196004,1.061117225932118,0.6172310982921216,0.10380014074595353,0.05759705378303583,0.2950729922352485
tropical fruit,"yogurt, other vegetables",0.10493136756481952,0.04341637010676157,0.012302999491611592,0.11724806201550388,2.700549625111196,1.0,0.007747260401608751,1.0836380966518353,0.7035270658105849,0.09043348281016442,0.0771826838778147,0.20031021367754115
tropical fruit,"root vegetables, other vegetables",0.10493136756481952,0.047381799694966954,0.012302999491611592,0.11724806201550388,2.47453796120704,1.0,0.007331162451936361,1.0791459744399496,0.6657412996884046,0.08787218591140161,0.07334130536049531,0.18845235718800946
whole milk,sausage,0.25551601423487547,0.09395017793594305,0.0298932384341637,0.11699164345403898,1.2452519625221574,1.0,0.005887463431314192,1.026094277984216,0.2645452062278066,0.09354120267260578,0.02543068268100925,0.21758673081792856
other vegetables,pastry,0.1934926283680732,0.08896797153024912,0.02257244534824606,0.11665790856542302,1.3112348922753547,1.0,0.005357798696282251,1.031346787732264,0.2943062199870066,0.0868544600938967,0.030394032448765106,0.18518609713985437
root vegetables,"whole milk, rolls/buns",0.10899847483477376,0.05663446873411286,0.012709710218607015,0.1166044776119403,2.0588959377260916,1.0,0.006536639503511033,1.067885796744489,0.5772187606983908,0.08311170212765956,0.06357027778760863,0.1705104973337978
shopping bags,canned beer,0.09852567361464158,0.07768174885612608,0.011387900355871887,0.11558307533539733,1.4879051648215087,1.0,0.003734253722258651,1.0428545920168188,0.36375318230156944,0.06909315237507713,0.04109354491496337,0.1310899669870704
other vegetables,"whole milk, yogurt",0.1934926283680732,0.05602440264361973,0.02226741230299949,0.11508145034156594,2.0541307878571704,1.0,0.01142710338273428,1.06673726945914,0.6362943466957725,0.09798657718120805,0.06256204912853307,0.2562703077479154
other vegetables,domestic eggs,0.1934926283680732,0.06344687341128623,0.02226741230299949,0.11508145034156594,1.8138238206879822,1.0,0.0099909100049133,1.0583495248802388,0.5563229229270719,0.09488734835355286,0.05513256585705146,0.23302149440155218
sausage,pip fruit,0.09395017793594305,0.07564819522114896,0.010777834265378749,0.11471861471861472,1.5164752362333007,1.0,0.003670672863818846,1.04413333449347,0.37589115000963397,0.06786171574903968,0.04226791065422679,0.1285958664990923
tropical fruit,"whole milk, root vegetables",0.10493136756481952,0.048906964921199794,0.011997966446365024,0.11434108527131784,2.337930506535158,1.0,0.006866091733738873,1.0738818514237656,0.6393602335105328,0.0845878136200717,0.06879886397727293,0.17983166529678157
rolls/buns,pastry,0.18393492628368074,0.08896797153024912,0.02094560244026436,0.11387506909894968,1.2799557766721943,1.0,0.004581285155239381,1.028107884904416,0.26802152712422467,0.08313155770782887,0.027339431315643977,0.17465182026376053
sausage,brown bread,0.09395017793594305,0.06487036095577021,0.010676156583629894,0.11363636363636365,1.7517455115417497,1.0,0.004581574629066429,1.0550180543063106,0.47363932218606214,0.07206588881262868,0.05214892207933418,0.13910658307210033
root vegetables,"tropical fruit, other vegetables",0.10899847483477376,0.035892221657346214,0.012302999491611592,0.11287313432835822,3.144779819035136,1.0,0.008390802072529218,1.0867755398352523,0.7654450577795634,0.0927914110429448,0.07984679140681324,0.22782466914718194
tropical fruit,newspapers,0.10493136756481952,0.07981698017285206,0.01179461108286731,0.11240310077519379,1.4082605046166,1.0,0.0034193061984358585,1.036712747228839,0.323890366528652,0.06819517930629042,0.03541265150541778,0.13008690070606824
root vegetables,"rolls/buns, other vegetables",0.10899847483477376,0.042602948652770714,0.012201321809862735,0.11194029850746269,2.6275246678302997,1.0,0.007557665383246548,1.0780773519372162,0.6951881014873141,0.08752735229759302,0.07242277355786911,0.19916823994585545
other vegetables,pork,0.1934926283680732,0.05765124555160142,0.021657346212506354,0.11192853389385181,1.9414764212452074,1.0,0.010502255182033807,1.061118153677694,0.6012692392377462,0.09437306158617634,0.057597877734789873,0.24379495477761373
yogurt,"whole milk, rolls/buns",0.13950177935943062,0.05663446873411286,0.015556685307574987,0.11151603498542273,1.9690488403619975,1.0,0.007656076146090204,1.0617699006536483,0.5719251582629192,0.08614864864864864,0.05817635310213759,0.1931009259307724
shopping bags,bottled water,0.09852567361464158,0.11052364006100661,0.010981189628876462,0.11145510835913314,1.0084277743441348,1.0,9.177354152360012e-05,1.00104830752716,0.009270747173973097,0.055441478439425054,0.0010472097293180618,0.10540556705905138
root vegetables,"whole milk, tropical fruit",0.10899847483477376,0.04229791560752415,0.011997966446365024,0.11007462686567165,2.6023652769804824,1.0,0.007387558156454918,1.0761599942020272,0.6910585145169308,0.08613138686131387,0.07077014069687661,0.19686423650975893
root vegetables,fruit/vegetable juice,0.10899847483477376,0.0722928317234367,0.011997966446365024,0.11007462686567165,1.52262159665806,1.0,0.004118158047023474,1.0424550150864527,0.3852271782165771,0.07087087087087088,0.040725992462064965,0.13801902932594412
yogurt,newspapers,0.13950177935943062,0.07981698017285206,0.015353329944077275,0.11005830903790087,1.3788834004939554,1.0,0.004218719186868019,1.033981247504379,0.31932142485443055,0.07527417746759721,0.03286447175555304,0.15120749846799503
yogurt,shopping bags,0.13950177935943062,0.09852567361464158,0.015251652262328419,0.10932944606413993,1.1096543880710177,1.0,0.0015071454804994142,1.0121299310971454,0.11483870967741933,0.06846188954815152,0.011984559219582249,0.13206410383702352
other vegetables,fruit/vegetable juice,0.1934926283680732,0.0722928317234367,0.021047280122013217,0.10877561744613767,1.5046528798632406,1.0,0.007059150099674626,1.0409355785556014,0.4158609046460129,0.0859991690901537,0.03932575598232837,0.1999574289762334
yogurt,"whole milk, tropical fruit",0.13950177935943062,0.04229791560752415,0.015149974580579562,0.108600583090379,2.5675161891679745,1.0,0.009249340090134912,1.0743804250093842,0.7094942295202091,0.09090909090909091,0.06923099423440678,0.23338683000672797
bottled water,sausage,0.11052364006100661,0.09395017793594305,0.011997966446365024,0.10855565777368906,1.1554598422123723,1.0,0.001614250796505328,1.016384062521806,0.15126169274526677,0.062334918119387225,0.01611995221683671,0.11813064273965838
tropical fruit,domestic eggs,0.10493136756481952,0.06344687341128623,0.011387900355871887,0.10852713178294575,1.7105197773802425,1.0,0.004730333161113637,1.0505682898256006,0.4640788043037276,0.07253886010362694,0.04813422441485955,0.1440071556350626
shopping bags,fruit/vegetable juice,0.09852567361464158,0.0722928317234367,0.010676156583629894,0.10835913312693499,1.4988918063339038,1.0,0.0035534566405683622,1.040449358865729,0.36921787889529833,0.06666666666666667,0.038876816561092244,0.12801922901072488
sausage,"whole milk, other vegetables",0.09395017793594305,0.07483477376715811,0.010167768174885612,0.10822510822510822,1.4461874176548088,1.0,0.0031370278636650636,1.0374425595135266,0.3405184603299293,0.0641025641025641,0.036091212154515814,0.12204733672124976
whole milk,butter,0.25551601423487547,0.05541433655312659,0.02755465175394001,0.1078392359729407,1.9460530014566455,1.0,0.013395401346415137,1.0587617182167677,0.652988365447708,0.0972371725870111,0.055500418277058323,0.30254347119747954
rolls/buns,newspapers,0.18393492628368074,0.07981698017285206,0.019725470259278087,0.10724156992813708,1.3435934270614371,1.0,0.0050443398949985355,1.0307189367599445,0.31336622471811953,0.08083333333333333,0.029803407761682665,0.17718766394496024
sausage,frankfurter,0.09395017793594305,0.058973055414336555,0.010066090493136757,0.10714285714285715,1.8168103448275863,1.0,0.004525561443533607,1.0539501779359433,0.49620319455354805,0.0704626334519573,0.05118854673149649,0.13891625615763548
sausage,fruit/vegetable juice,0.09395017793594305,0.0722928317234367,0.010066090493136757,0.10714285714285715,1.4820675105485235,1.0,0.0032741660892266896,1.039032028469751,0.358994501178319,0.064453125,0.03756576063130208,0.12319168173598555
whole milk,newspapers,0.25551601423487547,0.07981698017285206,0.027351296390442297,0.10704337445284519,1.3411103028582578,1.0,0.0069567797484110586,1.0304901643607944,0.3416449281028097,0.08880818752063387,0.029588020745163802,0.22485926684425697
soda,root vegetables,0.17437722419928825,0.10899847483477376,0.01860701576004067,0.10670553935860058,0.9789636003655193,1.0,-0.0003998357236031508,0.9974331694897931,-0.025366727118293745,0.07027649769585252,-0.002573436084464593,0.1387072472912406
root vegetables,frozen vegetables,0.10899847483477376,0.04809354346720895,0.011591255719369599,0.10634328358208955,2.2111758858982045,1.0,0.006349132832043926,1.0651813375815782,0.6147598255023614,0.07966457023060797,0.061192714594087885,0.1736790413682118
rolls/buns,shopping bags,0.18393492628368074,0.09852567361464158,0.019522114895780377,0.10613598673300166,1.0772419293282471,1.0,0.0013998023824212877,1.0085139495554194,0.08786482992773481,0.07424593967517401,0.008442074161862326,0.1521392007968414
soda,fruit/vegetable juice,0.17437722419928825,0.0722928317234367,0.01840366039654296,0.1055393586005831,1.459886908349838,1.0,0.0057974370711038215,1.0371693569715164,0.3815488664507527,0.08062360801781739,0.035837307303456245,0.1800551926617543
root vegetables,newspapers,0.10899847483477376,0.07981698017285206,0.011489578037620742,0.10541044776119403,1.320651915581329,1.0,0.002789648932862491,1.0286091733625677,0.27250032568553023,0.06479357798165138,0.027813453450977157,0.12467974617359065
yogurt,butter,0.13950177935943062,0.05541433655312659,0.014641586171835282,0.10495626822157433,1.894027335704924,1.0,0.006911187620651786,1.0553514089976468,0.5485479275801857,0.08121827411167512,0.052448320555348066,0.18458822585390644
tropical fruit,"whole milk, rolls/buns",0.10493136756481952,0.05663446873411286,0.010981189628876462,0.10465116279069768,1.8478351634587284,1.0,0.005038457373298986,1.0536290349203414,0.5126156487056182,0.07292370020256582,0.05089935180497,0.14927351676339193
rolls/buns,frankfurter,0.18393492628368074,0.058973055414336555,0.019217081850533807,0.10447761194029849,1.77161605764282,1.0,0.008369877250174393,1.0508134214539908,0.5337118650101454,0.0859090909090909,0.04835627373666511,0.21516984045290785
whole milk,fruit/vegetable juice,0.25551601423487547,0.0722928317234367,0.026639552618200304,0.10425785913251093,1.4421604002366315,1.0,0.008167576398475197,1.0356855237134623,0.41182330360661484,0.08845374746792706,0.03445594526175417,0.2363764682441739
yogurt,"whole milk, root vegetables",0.13950177935943062,0.048906964921199794,0.014539908490086425,0.10422740524781339,2.1311362382790953,1.0,0.007717299860509798,1.0617572368821104,0.616813294232649,0.08362573099415203,0.0581651198003255,0.20076235127255534
yogurt,brown bread,0.13950177935943062,0.06487036095577021,0.014539908490086425,0.10422740524781339,1.6067030260380009,1.0,0.005490377709067946,1.0439364237336721,0.438824203092193,0.07659346545259774,0.0420872600426492,0.16418266814114807
other vegetables,butter,0.1934926283680732,0.05541433655312659,0.020030503304524657,0.10352075669994745,1.868122279163272,1.0,0.0093082376755872,1.0536614991438453,0.5761920486572415,0.08751665926254998,0.05092859441808215,0.2324943233041022
yogurt,domestic eggs,0.13950177935943062,0.06344687341128623,0.014336553126588714,0.10276967930029153,1.6197753139717421,1.0,0.005485601390921737,1.043826880324708,0.4446614927054185,0.07601078167115903,0.04198673281059246,0.16436560888091498
whole milk,curd,0.25551601423487547,0.05327910523640061,0.026131164209456024,0.10226820533227217,1.919480533287971,1.0,0.012517499597450459,1.0545698619418995,0.6434332011516914,0.09244604316546762,0.05174608521564781,0.2963631102997239
bottled water,newspapers,0.11052364006100661,0.07981698017285206,0.01128622267412303,0.10211591536338546,1.2793758313361732,1.0,0.002464559486742228,1.0248349821230633,0.24550270435044097,0.06303236797274275,0.024233152220872488,0.12175859462436789
yogurt,margarine,0.13950177935943062,0.05856634468734113,0.014234875444839857,0.1020408163265306,1.7423115079365077,1.0,0.006064766150378034,1.0484147525072791,0.4951199338296112,0.07743362831858407,0.046179007297918614,0.17254818594104307
other vegetables,beef,0.1934926283680732,0.05246568378240976,0.019725470259278087,0.10194429847609038,1.9430662316130791,1.0,0.009573747205091429,1.0550952625875214,0.601791776491934,0.08719101123595505,0.05221828259602413,0.23895664536207617
other vegetables,margarine,0.1934926283680732,0.05856634468734113,0.019725470259278087,0.10194429847609038,1.7406634991533836,1.0,0.00839331429181391,1.0483020749327032,0.5275914863972633,0.0849015317286652,0.04607648509691639,0.21937492701582295
tropical fruit,brown bread,0.10493136756481952,0.06487036095577021,0.010676156583629894,0.10174418604651163,1.56842330684552,1.0,0.0038692208941174524,1.0410504719456797,0.4049041722789309,0.0670926517571885,0.03943177881564008,0.1331604942771743
root vegetables,margarine,0.10899847483477376,0.05856634468734113,0.011082867310625319,0.10167910447761196,1.7361354037106138,1.0,0.004699225063057481,1.0479926048755663,0.47587804017517366,0.07082521117608838,0.04579479344824642,0.14545760779436154
root vegetables,pastry,0.10899847483477376,0.08896797153024912,0.010981189628876462,0.10074626865671643,1.1323880597014926,1.0,0.0012838164229357352,1.013097857385449,0.13121246317640248,0.05872756933115824,0.01292852145522389,0.11208742004264394
